Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
7,B3 LM,CHURCHMAN BIBLE,3032.5,41.5,0.914,0.251,9.222000000000001,4.379,2,0.5710000000000001
7,B3 LM,CHURCHMAN BIBLE,3033.0,33.5,0.898,0.09,8.26,4.668,2,0.5
7,B3 LM,CHURCHMAN BIBLE,3033.5,32.625,0.904,2.719,4.947,5.113,2,0.429
6,B3 LM,CHURCHMAN BIBLE,3034.0,36.531,0.912,2.443,3.758,4.746,2,0.35700000000000004
6,B3 LM,CHURCHMAN BIBLE,3034.5,43.281000000000006,0.907,2.948,3.3510000000000004,4.379,2,0.28600000000000003
8,B3 LM,CHURCHMAN BIBLE,3035.0,53.813,0.895,1.993,5.478,4.066,2,0.214
8,B3 LM,CHURCHMAN BIBLE,3035.5,61.281000000000006,0.8640000000000001,3.033,6.635,3.5980000000000003,2,0.14300000000000002
2,B4 SH,CHURCHMAN BIBLE,3036.0,69.5,0.8370000000000001,2.843,8.387,3.2680000000000002,2,0.071
2,B4 SH,CHURCHMAN BIBLE,3036.5,66.563,0.8109999999999999,3.072,9.184,3.188,1,1.0
2,B4 SH,CHURCHMAN BIBLE,3037.0,69.688,0.778,3.549,10.806,3.1430000000000002,1,0.938
2,B4 SH,CHURCHMAN BIBLE,3037.5,74.938,0.757,4.6160000000000005,12.669,3.092,1,0.875
2,B4 SH,CHURCHMAN BIBLE,3038.0,82.18799999999999,0.745,4.885,12.937000000000001,2.9960000000000004,1,0.813
2,B4 SH,CHURCHMAN BIBLE,3038.5,76.125,0.743,3.5810000000000004,11.751,3.016,1,0.75
2,B4 SH,CHURCHMAN BIBLE,3039.0,69.875,0.746,2.844,9.412,3.055,1,0.688
2,B4 SH,CHURCHMAN BIBLE,3039.5,65.438,0.743,2.7230000000000003,8.606,3.2089999999999996,1,0.625
2,B4 SH,CHURCHMAN BIBLE,3040.0,68.938,0.735,3.213,8.067,3.1910000000000003,1,0.563
2,B4 SH,CHURCHMAN BIBLE,3040.5,70.875,0.733,2.7960000000000003,8.679,3.332,1,0.5
2,B4 SH,CHURCHMAN BIBLE,3041.0,75.375,0.7140000000000001,2.46,8.917,3.236,1,0.43799999999999994
3,B4 SH,CHURCHMAN BIBLE,3041.5,76.938,0.687,3.565,10.595,2.8539999999999996,1,0.375
3,B4 SH,CHURCHMAN BIBLE,3042.0,82.18799999999999,0.6859999999999999,3.887,20.624000000000002,2.342,1,0.313
3,B4 SH,CHURCHMAN BIBLE,3042.5,81.688,0.705,-1.003,35.378,2.123,1,0.25
8,B4 LM,CHURCHMAN BIBLE,3044.0,49.438,0.752,-8.496,19.434,4.785,1,0.063
8,B4 LM,CHURCHMAN BIBLE,3044.5,34.375,0.772,-1.453,12.196,5.039,2,1.0
8,B4 LM,CHURCHMAN BIBLE,3045.0,32.0,0.8170000000000001,0.486,11.280999999999999,4.742,2,0.929
8,B4 LM,CHURCHMAN BIBLE,3045.5,31.516,0.8859999999999999,-0.126,11.698,4.468999999999999,2,0.857
8,B4 LM,CHURCHMAN BIBLE,3046.0,38.531,0.9359999999999999,-0.711,11.453,4.668,2,0.7859999999999999
8,B4 LM,CHURCHMAN BIBLE,3046.5,50.093999999999994,0.9590000000000001,-0.8490000000000001,10.175,5.109,2,0.7140000000000001
8,B4 LM,CHURCHMAN BIBLE,3047.0,58.25,0.963,-1.205,9.017000000000001,5.641,2,0.643
8,B4 LM,CHURCHMAN BIBLE,3047.5,62.125,0.956,-0.29100000000000004,7.077999999999999,5.082,2,0.5710000000000001
6,B4 LM,CHURCHMAN BIBLE,3048.0,59.281000000000006,0.9229999999999999,0.877,5.275,4.617,2,0.5
6,B4 LM,CHURCHMAN BIBLE,3048.5,59.5,0.871,2.296,3.612,4.125,2,0.429
6,B4 LM,CHURCHMAN BIBLE,3049.0,51.375,0.8109999999999999,2.231,3.775,4.574,2,0.35700000000000004
6,B4 LM,CHURCHMAN BIBLE,3049.5,46.906000000000006,0.752,2.612,4.273,4.285,2,0.28600000000000003
6,B4 LM,CHURCHMAN BIBLE,3050.0,43.938,0.685,3.529,7.36,3.852,2,0.214
4,B4 LM,CHURCHMAN BIBLE,3050.5,49.906000000000006,0.64,5.685,11.112,3.678,2,0.14300000000000002
6,B4 LM,CHURCHMAN BIBLE,3051.0,53.406000000000006,0.601,6.364,14.534,3.35,2,0.071
8,B5 LM,CHURCHMAN BIBLE,3054.0,33.906,0.6409999999999999,1.365,4.739,4.879,1,0.16699999999999998
8,B5 LM,CHURCHMAN BIBLE,3054.5,31.109,0.6709999999999999,1.659,6.056,4.789,2,1.0
8,B5 LM,CHURCHMAN BIBLE,3055.0,33.719,0.695,4.629,8.115,3.891,2,0.983
8,B5 LM,CHURCHMAN BIBLE,3055.5,45.875,0.69,5.922999999999999,10.777000000000001,3.6910000000000003,2,0.9670000000000001
7,B5 LM,CHURCHMAN BIBLE,3056.0,57.125,0.635,6.6129999999999995,12.04,3.6310000000000002,2,0.95
7,B5 LM,CHURCHMAN BIBLE,3056.5,66.813,0.5660000000000001,6.039,13.297,3.742,2,0.9329999999999999
7,B5 LM,CHURCHMAN BIBLE,3057.0,76.938,0.509,6.381,14.322000000000001,3.719,2,0.917
7,B5 LM,CHURCHMAN BIBLE,3057.5,93.31299999999999,0.466,6.061,15.716,3.531,2,0.9
7,B5 LM,CHURCHMAN BIBLE,3058.0,110.31299999999999,0.405,6.206,16.89,3.3710000000000004,2,0.867
7,B5 LM,CHURCHMAN BIBLE,3058.5,113.875,0.40399999999999997,5.099,16.239,3.463,2,0.85
7,B5 LM,CHURCHMAN BIBLE,3059.0,118.43799999999999,0.408,3.6919999999999997,14.716,3.6069999999999998,2,0.833
7,B5 LM,CHURCHMAN BIBLE,3059.5,115.56299999999999,0.424,3.2760000000000002,13.96,4.16,2,0.8170000000000001
7,B5 LM,CHURCHMAN BIBLE,3060.0,94.75,0.446,2.716,13.739,4.785,2,0.8
8,B5 LM,CHURCHMAN BIBLE,3060.5,74.563,0.466,2.02,14.874,5.699,2,0.7829999999999999
8,B5 LM,CHURCHMAN BIBLE,3061.0,54.875,0.479,2.241,16.118,6.309,2,0.767
9,B5 LM,CHURCHMAN BIBLE,3061.5,52.281000000000006,0.486,3.68,17.218,7.652,2,0.75
9,B5 LM,CHURCHMAN BIBLE,3062.0,48.125,0.479,4.463,18.34,7.598,2,0.733
9,B5 LM,CHURCHMAN BIBLE,3062.5,49.406000000000006,0.462,4.29,18.512,6.941,2,0.7170000000000001
9,B5 LM,CHURCHMAN BIBLE,3063.0,42.688,0.429,3.075,19.239,5.539,2,0.7
9,B5 LM,CHURCHMAN BIBLE,3063.5,41.438,0.387,1.8459999999999999,19.15,5.027,2,0.6829999999999999
9,B5 LM,CHURCHMAN BIBLE,3064.0,37.219,0.348,0.672,19.006,5.144,2,0.667
9,B5 LM,CHURCHMAN BIBLE,3064.5,38.656,0.314,0.292,17.824,5.632999999999999,2,0.65
9,B5 LM,CHURCHMAN BIBLE,3065.0,43.0,0.28300000000000003,0.828,17.336,6.231,2,0.633
9,B5 LM,CHURCHMAN BIBLE,3065.5,42.531000000000006,0.257,1.594,17.302,5.898,2,0.617
9,B5 LM,CHURCHMAN BIBLE,3066.0,41.188,0.23399999999999999,1.921,17.512,5.754,2,0.6
9,B5 LM,CHURCHMAN BIBLE,3066.5,38.25,0.21100000000000002,1.4980000000000002,16.861,5.609,2,0.583
9,B5 LM,CHURCHMAN BIBLE,3067.0,39.219,0.184,1.629,15.850999999999999,6.711,2,0.5670000000000001
9,B5 LM,CHURCHMAN BIBLE,3067.5,40.938,0.16699999999999998,2.7060000000000004,15.214,8.094,2,0.55
9,B5 LM,CHURCHMAN BIBLE,3068.0,38.0,0.158,3.576,15.857000000000001,6.902,2,0.5329999999999999
9,B5 LM,CHURCHMAN BIBLE,3068.5,37.938,0.14800000000000002,3.3080000000000003,16.273,6.742000000000001,2,0.517
9,B5 LM,CHURCHMAN BIBLE,3069.0,35.156,0.133,3.2239999999999998,16.99,6.18,2,0.5
9,B5 LM,CHURCHMAN BIBLE,3069.5,36.094,0.11800000000000001,2.679,17.585,6.422000000000001,2,0.483
9,B5 LM,CHURCHMAN BIBLE,3070.0,37.063,0.106,2.082,19.158,5.484,2,0.467
9,B5 LM,CHURCHMAN BIBLE,3070.5,41.0,0.1,1.348,19.453,5.398,2,0.45
9,B5 LM,CHURCHMAN BIBLE,3071.0,42.031000000000006,0.106,1.723,18.688,5.297000000000001,2,0.433
9,B5 LM,CHURCHMAN BIBLE,3071.5,43.343999999999994,0.12300000000000001,2.001,18.165,5.426,2,0.41700000000000004
9,B5 LM,CHURCHMAN BIBLE,3072.0,40.906,0.151,1.666,17.719,4.93,2,0.4
9,B5 LM,CHURCHMAN BIBLE,3072.5,40.531,0.184,1.033,17.424,4.894,2,0.38299999999999995
9,B5 LM,CHURCHMAN BIBLE,3073.0,39.5,0.22699999999999998,0.945,16.535999999999998,5.047,2,0.36700000000000005
9,B5 LM,CHURCHMAN BIBLE,3073.5,42.281000000000006,0.29,0.659,16.137999999999998,5.391,2,0.35
9,B5 LM,CHURCHMAN BIBLE,3074.0,46.063,0.366,0.74,15.764000000000001,5.652,2,0.33299999999999996
9,B5 LM,CHURCHMAN BIBLE,3074.5,47.063,0.446,0.122,15.600999999999999,5.507999999999999,2,0.317
9,B5 LM,CHURCHMAN BIBLE,3075.0,45.718999999999994,0.516,0.39799999999999996,16.105999999999998,5.352,2,0.3
9,B5 LM,CHURCHMAN BIBLE,3075.5,42.406000000000006,0.585,1.393,16.527,4.926,2,0.28300000000000003
9,B5 LM,CHURCHMAN BIBLE,3076.0,41.593999999999994,0.643,2.044,16.266,4.875,2,0.267
9,B5 LM,CHURCHMAN BIBLE,3076.5,44.531000000000006,0.68,1.426,15.42,5.031000000000001,2,0.25
9,B5 LM,CHURCHMAN BIBLE,3077.0,49.25,0.7070000000000001,0.18100000000000002,13.491,6.062,2,0.233
9,B5 LM,CHURCHMAN BIBLE,3077.5,59.593999999999994,0.735,-0.061,11.536,6.227,2,0.217
9,B5 LM,CHURCHMAN BIBLE,3078.0,74.0,0.768,0.243,9.67,5.672000000000001,2,0.2
9,B5 LM,CHURCHMAN BIBLE,3078.5,127.5,0.802,1.28,8.876,4.406000000000001,2,0.183
9,B5 LM,CHURCHMAN BIBLE,3079.0,185.25,0.83,3.48,7.995,3.912,2,0.16699999999999998
9,B5 LM,CHURCHMAN BIBLE,3079.5,222.5,0.852,4.614,6.959,3.557,2,0.15
9,B5 LM,CHURCHMAN BIBLE,3080.0,74.0,0.768,0.243,9.67,5.672000000000001,2,0.2
7,B5 LM,CHURCHMAN BIBLE,3080.5,127.5,0.802,1.28,8.876,4.406000000000001,2,0.183
7,B5 LM,CHURCHMAN BIBLE,3081.0,185.25,0.83,3.48,7.995,3.912,2,0.16699999999999998
7,B5 LM,CHURCHMAN BIBLE,3081.5,222.5,0.852,4.614,6.959,3.557,2,0.15
7,B5 LM,CHURCHMAN BIBLE,3082.0,202.625,0.867,4.225,6.225,3.69,2,0.133
7,B5 LM,CHURCHMAN BIBLE,3082.5,177.5,0.86,4.381,4.896,3.8360000000000003,2,0.11699999999999999
7,B5 LM,CHURCHMAN BIBLE,3083.0,174.75,0.8440000000000001,5.122999999999999,3.813,3.852,2,0.1
7,B5 LM,CHURCHMAN BIBLE,3083.5,184.125,0.812,6.249,3.565,3.8280000000000003,2,0.083
7,B5 LM,CHURCHMAN BIBLE,3084.0,184.125,0.812,6.249,3.565,3.8280000000000003,2,0.083
7,B5 LM,CHURCHMAN BIBLE,3084.5,178.625,0.758,7.296,5.3020000000000005,3.4939999999999998,2,0.067
7,B5 LM,CHURCHMAN BIBLE,3085.0,154.75,0.701,7.562,7.965,3.551,2,0.05
7,B5 LM,CHURCHMAN BIBLE,3085.5,128.0,0.6409999999999999,7.388,10.874,3.33,2,0.033
6,B5 LM,CHURCHMAN BIBLE,3086.0,110.0,0.59,5.83,12.286,3.4160000000000004,2,0.017
3,C SH,CHURCHMAN BIBLE,3086.5,99.68799999999999,0.551,4.46,12.63,3.1719999999999997,1,1.0
3,C SH,CHURCHMAN BIBLE,3087.0,100.875,0.529,2.024,19.217,2.367,1,0.971
3,C SH,CHURCHMAN BIBLE,3087.5,94.375,0.52,-4.122,34.884,2.059,1,0.941
3,C SH,CHURCHMAN BIBLE,3088.0,86.43799999999999,0.512,-6.8,48.597,1.814,1,0.912
3,C SH,CHURCHMAN BIBLE,3088.5,74.563,0.511,-6.867999999999999,49.787,1.8940000000000001,1,0.882
3,C SH,CHURCHMAN BIBLE,3089.0,63.093999999999994,0.521,-2.572,40.316,2.52,1,0.8240000000000001
3,C SH,CHURCHMAN BIBLE,3089.5,60.938,0.526,2.082,38.69,2.504,1,0.794
3,C SH,CHURCHMAN BIBLE,3090.0,62.343999999999994,0.535,2.334,38.486,2.443,1,0.765
3,C SH,CHURCHMAN BIBLE,3090.5,63.938,0.542,3.2230000000000003,38.574,2.3930000000000002,1,0.735
3,C SH,CHURCHMAN BIBLE,3091.0,65.688,0.547,3.429,37.294000000000004,2.66,1,0.706
3,C SH,CHURCHMAN BIBLE,3091.5,67.313,0.551,2.625,34.093,2.795,1,0.6759999999999999
3,C SH,CHURCHMAN BIBLE,3092.0,74.688,0.546,2.915,31.412,2.838,1,0.647
3,C SH,CHURCHMAN BIBLE,3092.5,75.813,0.5539999999999999,3.9019999999999997,29.545,2.674,1,0.588
2,C SH,CHURCHMAN BIBLE,3093.0,70.25,0.5670000000000001,4.708,28.983,2.395,1,0.5589999999999999
2,C SH,CHURCHMAN BIBLE,3093.5,68.625,0.596,3.409,32.479,2.186,1,0.529
2,C SH,CHURCHMAN BIBLE,3094.0,69.313,0.626,-0.391,33.936,2.137,1,0.5
2,C SH,CHURCHMAN BIBLE,3094.5,73.813,0.648,-4.575,32.260999999999996,2.383,1,0.47100000000000003
2,C SH,CHURCHMAN BIBLE,3095.0,70.625,0.6759999999999999,-4.527,24.888,3.113,1,0.441
2,C SH,CHURCHMAN BIBLE,3095.5,62.188,0.7290000000000001,6.794,11.419,3.693,1,0.382
2,C SH,CHURCHMAN BIBLE,3096.0,68.75,0.763,6.874,10.704,3.8539999999999996,1,0.353
2,C SH,CHURCHMAN BIBLE,3096.5,70.563,0.785,7.047000000000001,9.847999999999999,3.883,1,0.324
2,C SH,CHURCHMAN BIBLE,3097.0,68.813,0.78,4.635,10.745999999999999,4.039,1,0.294
2,C SH,CHURCHMAN BIBLE,3097.5,63.063,0.758,4.0889999999999995,10.657,3.918,1,0.265
2,C SH,CHURCHMAN BIBLE,3098.0,70.0,0.725,4.598,13.908,3.2969999999999997,1,0.235
2,C SH,CHURCHMAN BIBLE,3098.5,77.625,0.647,-2.975,36.031,2.3609999999999998,1,0.17600000000000002
2,C SH,CHURCHMAN BIBLE,3099.0,79.125,0.609,-1.253,39.583,2.15,1,0.147
2,C SH,CHURCHMAN BIBLE,3099.5,78.625,0.584,2.481,38.633,2.104,1,0.11800000000000001
2,C SH,CHURCHMAN BIBLE,3100.0,77.938,0.5760000000000001,6.147,39.556,1.795,1,0.08800000000000001
2,C SH,CHURCHMAN BIBLE,3100.5,61.438,0.65,-0.7490000000000001,53.678000000000004,1.524,1,0.028999999999999998
8,C LM,CHURCHMAN BIBLE,3101.0,50.313,0.71,-10.074,47.721000000000004,1.605,2,1.0
8,C LM,CHURCHMAN BIBLE,3101.5,31.828000000000003,0.765,-21.831999999999997,35.162,2.533,2,0.992
8,C LM,CHURCHMAN BIBLE,3102.0,22.641,0.8390000000000001,-15.014000000000001,19.653,4.492,2,0.9840000000000001
8,C LM,CHURCHMAN BIBLE,3102.5,15.867,0.937,-5.4270000000000005,9.48,4.785,2,0.976
8,C LM,CHURCHMAN BIBLE,3103.0,14.469000000000001,1.058,-1.9569999999999999,4.838,5.008,2,0.968
8,C LM,CHURCHMAN BIBLE,3103.5,14.492,1.195,-1.133,3.037,5.02,2,0.96
9,C LM,CHURCHMAN BIBLE,3104.0,18.297,1.294,0.22699999999999998,2.8,4.66,2,0.9520000000000001
9,C LM,CHURCHMAN BIBLE,3104.5,26.609,1.273,1.905,3.905,4.656000000000001,2,0.9440000000000001
5,C LM,CHURCHMAN BIBLE,3105.0,36.469,1.2229999999999999,3.264,5.72,4.516,2,0.935
8,C LM,CHURCHMAN BIBLE,3105.5,37.0,1.157,3.449,6.707000000000001,4.051,2,0.927
5,C LM,CHURCHMAN BIBLE,3106.0,33.375,1.069,3.075,6.104,3.863,2,0.919
5,C LM,CHURCHMAN BIBLE,3106.5,28.921999999999997,0.9940000000000001,2.7030000000000003,5.159,3.945,2,0.9109999999999999
8,C LM,CHURCHMAN BIBLE,3107.0,27.438000000000002,0.9740000000000001,1.9280000000000002,4.957,4.527,2,0.903
6,C LM,CHURCHMAN BIBLE,3107.5,26.953000000000003,0.978,1.9769999999999999,5.006,4.793,2,0.895
8,C LM,CHURCHMAN BIBLE,3108.0,30.734,0.991,1.5519999999999998,5.382000000000001,4.738,2,0.887
6,C LM,CHURCHMAN BIBLE,3108.5,32.219,1.013,1.3419999999999999,5.055,4.637,2,0.879
6,C LM,CHURCHMAN BIBLE,3109.0,37.688,1.04,0.6809999999999999,4.739,4.539,2,0.871
6,C LM,CHURCHMAN BIBLE,3109.5,35.844,1.044,0.96,3.533,4.832,2,0.863
6,C LM,CHURCHMAN BIBLE,3110.0,42.156000000000006,1.051,1.4480000000000002,3.3369999999999997,4.797,2,0.855
6,C LM,CHURCHMAN BIBLE,3110.5,42.093999999999994,1.057,2.736,4.051,4.5,2,0.847
5,C LM,CHURCHMAN BIBLE,3111.0,49.718999999999994,1.06,3.092,5.893,3.83,2,0.8390000000000001
5,C LM,CHURCHMAN BIBLE,3111.5,46.218999999999994,1.062,3.0180000000000002,6.502999999999999,3.4339999999999997,2,0.831
6,C LM,CHURCHMAN BIBLE,3112.0,42.313,1.05,2.245,5.957999999999999,3.318,2,0.823
6,C LM,CHURCHMAN BIBLE,3112.5,36.031,1.028,1.193,5.936,3.3930000000000002,2,0.815
6,C LM,CHURCHMAN BIBLE,3113.0,32.594,1.014,0.662,5.978,3.4219999999999997,2,0.8059999999999999
6,C LM,CHURCHMAN BIBLE,3113.5,37.094,1.005,0.377,6.605,3.697,2,0.7979999999999999
5,C LM,CHURCHMAN BIBLE,3114.0,40.031,1.0270000000000001,0.615,6.27,4.035,2,0.79
5,C LM,CHURCHMAN BIBLE,3114.5,42.5,1.057,0.672,5.871,4.422,2,0.782
6,C LM,CHURCHMAN BIBLE,3115.0,39.719,1.087,0.648,4.479,4.203,2,0.774
6,C LM,CHURCHMAN BIBLE,3115.5,38.844,1.109,1.025,2.6860000000000004,3.908,2,0.7659999999999999
6,C LM,CHURCHMAN BIBLE,3116.0,41.718999999999994,1.107,0.659,2.32,3.943,2,0.758
5,C LM,CHURCHMAN BIBLE,3116.5,44.75,1.085,1.165,2.937,4.02,2,0.75
5,C LM,CHURCHMAN BIBLE,3117.0,46.468999999999994,1.07,1.8719999999999999,5.013,4.156000000000001,2,0.742
5,C LM,CHURCHMAN BIBLE,3117.5,51.0,1.061,3.76,6.445,3.8280000000000003,2,0.7340000000000001
5,C LM,CHURCHMAN BIBLE,3118.0,55.563,1.052,4.296,7.325,3.805,2,0.726
5,C LM,CHURCHMAN BIBLE,3118.5,58.313,1.034,3.863,7.465,3.5839999999999996,2,0.718
5,C LM,CHURCHMAN BIBLE,3119.0,55.343999999999994,1.003,2.225,7.541,3.645,2,0.71
5,C LM,CHURCHMAN BIBLE,3119.5,53.313,0.972,1.64,7.295,3.6289999999999996,2,0.7020000000000001
5,C LM,CHURCHMAN BIBLE,3120.0,49.593999999999994,0.9540000000000001,1.494,7.149,3.727,2,0.6940000000000001
5,C LM,CHURCHMAN BIBLE,3120.5,46.718999999999994,0.9470000000000001,1.828,7.254,3.617,2,0.685
5,C LM,CHURCHMAN BIBLE,3121.0,44.563,0.953,2.241,8.013,3.344,2,0.677
5,C LM,CHURCHMAN BIBLE,3121.5,49.718999999999994,0.9640000000000001,2.925,8.013,3.19,2,0.669
5,C LM,CHURCHMAN BIBLE,3122.0,51.468999999999994,0.965,3.083,7.707999999999999,3.1519999999999997,2,0.6609999999999999
5,C LM,CHURCHMAN BIBLE,3122.5,50.031000000000006,0.97,2.609,6.667999999999999,3.295,2,0.653
