Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
5,B4 LM,NEWBY,2972.0,26.59,0.6679999999999999,4.6,6.5,4.2,2,0.385
5,B4 LM,NEWBY,2972.5,23.77,0.609,5.5,6.35,4.0,2,0.308
6,B4 LM,NEWBY,2973.0,25.2,0.55,4.9,6.65,3.8,2,0.231
6,B4 LM,NEWBY,2973.5,29.99,0.5,5.3,7.25,3.5,2,0.154
4,B4 LM,NEWBY,2974.0,37.46,0.461,6.1,8.85,3.4,2,0.077
2,B5 SH,NEWBY,2974.5,47.6,0.433,7.8,11.5,3.2,1,1.0
2,B5 SH,NEWBY,2975.0,57.5,0.41,9.3,14.95,3.0,1,0.9229999999999999
3,B5 SH,NEWBY,2975.5,68.77,0.389,9.4,19.0,2.9,1,0.846
3,B5 SH,NEWBY,2976.0,80.03,0.373,9.8,20.6,2.9,1,0.769
3,B5 SH,NEWBY,2976.5,84.28,0.358,9.0,21.8,3.0,1,0.6920000000000001
3,B5 SH,NEWBY,2977.0,85.4,0.34600000000000003,11.2,20.9,3.1,1,0.615
3,B5 SH,NEWBY,2977.5,88.92,0.33799999999999997,12.6,19.9,3.3,1,0.5379999999999999
3,B5 SH,NEWBY,2978.0,89.45,0.336,13.2,19.8,3.3,1,0.462
3,B5 SH,NEWBY,2978.5,90.91,0.342,12.9,20.05,3.3,1,0.385
3,B5 SH,NEWBY,2979.0,97.24,0.35600000000000004,14.2,20.1,3.4,1,0.308
3,B5 SH,NEWBY,2979.5,100.16,0.382,13.0,21.7,3.5,1,0.231
3,B5 SH,NEWBY,2980.0,100.42,0.42,13.8,23.0,3.5,1,0.154
3,B5 SH,NEWBY,2980.5,94.18,0.46399999999999997,11.8,22.9,3.5,1,0.077
3,B5 SH,NEWBY,2981.0,94.18,0.46399999999999997,11.8,22.9,3.5,1,0.077
8,B5 LM,NEWBY,2981.5,81.3,0.513,8.4,20.6,3.7,2,1.0
8,B5 LM,NEWBY,2982.0,64.21,0.5710000000000001,3.4,15.0,3.8,2,0.977
8,B5 LM,NEWBY,2982.5,48.35,0.639,2.5,9.95,4.1,2,0.953
8,B5 LM,NEWBY,2983.0,36.53,0.72,1.3,7.95,4.4,2,0.93
8,B5 LM,NEWBY,2983.5,33.58,0.797,3.1,6.95,4.6,2,0.907
6,B5 LM,NEWBY,2984.0,34.97,0.866,2.9,6.95,4.7,2,0.884
6,B5 LM,NEWBY,2984.5,37.31,0.917,2.8,6.2,4.6,2,0.86
5,B5 LM,NEWBY,2985.0,38.17,0.9440000000000001,2.7,5.35,4.7,2,0.8370000000000001
5,B5 LM,NEWBY,2985.5,38.05,0.9570000000000001,2.8,4.7,4.8,2,0.8140000000000001
5,B5 LM,NEWBY,2986.0,35.15,0.9570000000000001,2.1,4.15,4.8,2,0.7909999999999999
5,B5 LM,NEWBY,2986.5,32.92,0.9470000000000001,1.4,3.1,4.8,2,0.767
5,B5 LM,NEWBY,2987.0,30.87,0.927,0.8,2.6,4.9,2,0.7440000000000001
6,B5 LM,NEWBY,2987.5,30.25,0.894,-0.4,3.3,4.9,2,0.721
6,B5 LM,NEWBY,2988.0,31.22,0.846,-1.4,5.5,4.9,2,0.698
6,B5 LM,NEWBY,2988.5,34.06,0.78,-1.9,7.95,4.8,2,0.674
6,B5 LM,NEWBY,2989.0,35.49,0.7040000000000001,-2.8,9.8,4.8,2,0.6509999999999999
6,B5 LM,NEWBY,2989.5,36.73,0.617,-3.2,10.7,4.9,2,0.628
9,B5 LM,NEWBY,2990.0,37.54,0.542,-4.8,12.2,4.8,2,0.605
9,B5 LM,NEWBY,2990.5,35.97,0.48,-5.7,14.35,4.7,2,0.581
9,B5 LM,NEWBY,2991.0,35.91,0.433,-6.2,16.4,4.7,2,0.5579999999999999
9,B5 LM,NEWBY,2991.5,36.21,0.396,-7.0,17.3,4.7,2,0.535
9,B5 LM,NEWBY,2992.0,34.79,0.371,-7.1,17.45,4.6,2,0.512
9,B5 LM,NEWBY,2992.5,34.92,0.358,-7.1,17.75,4.6,2,0.488
9,B5 LM,NEWBY,2993.0,35.83,0.358,-6.2,17.6,4.6,2,0.465
9,B5 LM,NEWBY,2993.5,35.65,0.36700000000000005,-4.9,16.65,4.6,2,0.442
9,B5 LM,NEWBY,2994.0,37.74,0.375,-5.3,15.95,4.6,2,0.419
9,B5 LM,NEWBY,2994.5,41.79,0.377,-5.0,14.9,4.5,2,0.395
9,B5 LM,NEWBY,2995.0,46.41,0.369,-5.1,14.35,4.5,2,0.37200000000000005
9,B5 LM,NEWBY,2995.5,51.44,0.35600000000000004,-6.1,14.95,4.5,2,0.349
9,B5 LM,NEWBY,2996.0,54.21,0.344,-5.8,16.1,4.5,2,0.326
9,B5 LM,NEWBY,2996.5,52.96,0.34,-5.3,17.45,4.6,2,0.302
9,B5 LM,NEWBY,2997.0,50.39,0.34600000000000003,-4.2,18.3,4.6,2,0.27899999999999997
9,B5 LM,NEWBY,2997.5,50.0,0.36,-3.7,17.55,4.6,2,0.256
9,B5 LM,NEWBY,2998.0,60.82,0.384,-3.8,15.2,4.7,2,0.233
9,B5 LM,NEWBY,2998.5,99.31,0.418,-3.4,11.6,4.6,2,0.209
6,B5 LM,NEWBY,2999.0,166.94,0.46399999999999997,-2.5,8.25,4.6,2,0.18600000000000003
6,B5 LM,NEWBY,2999.5,235.25,0.526,-0.1,5.85,4.6,2,0.163
6,B5 LM,NEWBY,3000.0,285.47,0.599,3.0,4.6,4.4,2,0.14
6,B5 LM,NEWBY,3000.5,305.87,0.6659999999999999,4.4,4.8,4.3,2,0.11599999999999999
6,B5 LM,NEWBY,3001.0,291.37,0.703,4.9,5.05,4.2,2,0.09300000000000001
6,B5 LM,NEWBY,3001.5,252.41,0.7,4.2,5.9,3.9,2,0.07
8,B5 LM,NEWBY,3002.0,208.53,0.669,0.3,10.15,3.6,2,0.047
5,B5 LM,NEWBY,3002.5,169.07,0.631,-0.2,15.0,3.4,2,0.023
3,C SH,NEWBY,3003.0,136.52,0.594,2.5,17.75,3.4,1,1.0
3,C SH,NEWBY,3003.5,108.53,0.561,6.2,20.7,3.3,1,0.976
3,C SH,NEWBY,3004.0,89.16,0.5329999999999999,10.4,19.6,3.4,1,0.951
3,C SH,NEWBY,3004.5,80.39,0.513,13.5,18.25,3.5,1,0.927
3,C SH,NEWBY,3005.0,78.07,0.501,14.3,18.05,3.6,1,0.902
3,C SH,NEWBY,3005.5,76.31,0.496,13.7,18.35,3.6,1,0.878
3,C SH,NEWBY,3006.0,72.35,0.49700000000000005,13.2,18.6,3.7,1,0.8540000000000001
3,C SH,NEWBY,3006.5,74.77,0.504,11.8,19.3,3.7,1,0.8290000000000001
3,C SH,NEWBY,3007.0,75.05,0.515,11.5,19.55,3.8,1,0.805
3,C SH,NEWBY,3007.5,71.98,0.529,10.5,19.35,3.8,1,0.78
3,C SH,NEWBY,3008.0,71.05,0.542,10.4,17.9,3.7,1,0.7559999999999999
3,C SH,NEWBY,3008.5,68.96,0.5489999999999999,10.7,15.75,3.7,1,0.732
2,C SH,NEWBY,3009.0,64.84,0.5539999999999999,10.6,13.6,3.6,1,0.7070000000000001
2,C SH,NEWBY,3009.5,65.22,0.5579999999999999,10.6,12.6,3.6,1,0.6829999999999999
2,C SH,NEWBY,3010.0,66.6,0.565,10.8,13.5,3.5,1,0.659
2,C SH,NEWBY,3010.5,68.59,0.574,12.4,14.6,3.5,1,0.634
2,C SH,NEWBY,3011.0,73.44,0.585,12.6,16.7,3.5,1,0.61
2,C SH,NEWBY,3011.5,76.76,0.595,14.4,16.7,3.4,1,0.585
2,C SH,NEWBY,3012.0,78.76,0.603,14.2,16.6,3.4,1,0.561
2,C SH,NEWBY,3012.5,80.33,0.607,12.5,16.15,3.6,1,0.537
2,C SH,NEWBY,3013.0,77.14,0.613,9.8,15.7,3.7,1,0.512
2,C SH,NEWBY,3013.5,71.91,0.621,9.5,13.95,3.7,1,0.488
2,C SH,NEWBY,3014.0,68.44,0.631,8.8,13.0,3.8,1,0.46299999999999997
2,C SH,NEWBY,3014.5,64.99,0.64,10.6,11.3,3.8,1,0.439
2,C SH,NEWBY,3015.0,64.47,0.643,8.6,12.1,3.7,1,0.415
2,C SH,NEWBY,3015.5,64.96,0.632,9.1,12.15,3.6,1,0.39
2,C SH,NEWBY,3016.0,66.29,0.609,9.9,12.55,3.4,1,0.366
2,C SH,NEWBY,3016.5,67.6,0.5770000000000001,10.4,12.8,3.4,1,0.341
2,C SH,NEWBY,3017.0,67.43,0.545,8.0,15.8,3.3,1,0.317
2,C SH,NEWBY,3017.5,68.87,0.52,5.8,19.5,3.2,1,0.293
2,C SH,NEWBY,3018.0,73.88,0.502,6.1,21.45,3.3,1,0.268
2,C SH,NEWBY,3018.5,77.89,0.49,6.5,23.15,3.4,1,0.244
2,C SH,NEWBY,3019.0,83.49,0.484,6.3,23.15,3.4,1,0.22
2,C SH,NEWBY,3019.5,87.98,0.484,9.9,21.65,3.4,1,0.195
2,C SH,NEWBY,3020.0,86.45,0.49700000000000005,9.5,21.25,3.4,1,0.171
2,C SH,NEWBY,3020.5,86.29,0.521,10.3,19.95,3.4,1,0.146
2,C SH,NEWBY,3021.0,82.18,0.565,14.1,17.95,3.6,1,0.122
2,C SH,NEWBY,3021.5,77.07,0.621,8.9,20.65,3.5,1,0.098
2,C SH,NEWBY,3022.0,72.45,0.6890000000000001,8.5,21.65,3.8,1,0.073
2,C SH,NEWBY,3022.5,63.1,0.753,4.9,20.55,3.8,1,0.049
2,C SH,NEWBY,3023.0,49.23,0.8059999999999999,-1.4,15.3,3.9,1,0.024
8,C LM,NEWBY,3023.5,37.7,0.852,0.8,9.0,4.3,2,1.0
8,C LM,NEWBY,3024.0,26.37,0.89,2.4,6.1,4.5,2,0.9890000000000001
6,C LM,NEWBY,3024.5,19.57,0.9159999999999999,0.6,7.0,4.5,2,0.978
6,C LM,NEWBY,3025.0,17.32,0.9159999999999999,0.4,7.0,4.3,2,0.966
6,C LM,NEWBY,3025.5,17.09,0.8909999999999999,0.2,6.1,4.1,2,0.955
6,C LM,NEWBY,3026.0,19.53,0.856,-0.1,5.75,3.9,2,0.9440000000000001
6,C LM,NEWBY,3026.5,25.62,0.826,0.7,6.25,3.7,2,0.9329999999999999
6,C LM,NEWBY,3027.0,33.05,0.8079999999999999,2.5,7.85,3.5,2,0.9209999999999999
6,C LM,NEWBY,3027.5,42.69,0.7959999999999999,5.2,9.9,3.4,2,0.91
6,C LM,NEWBY,3028.0,47.37,0.7859999999999999,6.1,10.75,3.4,2,0.899
6,C LM,NEWBY,3028.5,47.9,0.7809999999999999,6.0,9.9,3.5,2,0.888
6,C LM,NEWBY,3029.0,45.19,0.787,4.5,8.95,3.6,2,0.8759999999999999
6,C LM,NEWBY,3029.5,40.54,0.812,3.5,8.55,3.7,2,0.865
6,C LM,NEWBY,3030.0,38.91,0.851,2.7,8.45,3.8,2,0.8540000000000001
6,C LM,NEWBY,3030.5,39.62,0.898,2.2,8.1,4.1,2,0.843
6,C LM,NEWBY,3031.0,38.84,0.9359999999999999,2.7,6.85,4.0,2,0.831
6,C LM,NEWBY,3031.5,37.8,0.961,1.0,6.0,4.2,2,0.82
6,C LM,NEWBY,3032.0,35.03,0.9790000000000001,0.2,5.1,4.2,2,0.809
6,C LM,NEWBY,3032.5,33.44,0.9990000000000001,-0.3,4.95,4.1,2,0.7979999999999999
6,C LM,NEWBY,3033.0,36.21,1.024,0.1,5.75,3.9,2,0.787
6,C LM,NEWBY,3033.5,40.89,1.05,1.4,6.8,3.9,2,0.775
6,C LM,NEWBY,3034.0,43.3,1.063,2.6,7.4,3.9,2,0.764
6,C LM,NEWBY,3034.5,43.27,1.06,1.9,7.05,3.7,2,0.753
6,C LM,NEWBY,3035.0,38.84,1.048,0.3,5.45,3.8,2,0.742
6,C LM,NEWBY,3035.5,35.26,1.04,-1.0,4.6,4.0,2,0.73
6,C LM,NEWBY,3036.0,31.52,1.0390000000000001,-1.0,4.4,3.9,2,0.7190000000000001
6,C LM,NEWBY,3036.5,34.32,1.042,0.4,4.7,3.9,2,0.708
6,C LM,NEWBY,3037.0,37.35,1.043,1.5,5.65,4.0,2,0.6970000000000001
6,C LM,NEWBY,3037.5,39.69,1.035,2.4,6.4,4.0,2,0.685
6,C LM,NEWBY,3038.0,43.08,1.024,2.1,7.05,3.9,2,0.674
6,C LM,NEWBY,3038.5,46.27,1.015,1.5,7.15,3.8,2,0.6629999999999999
6,C LM,NEWBY,3039.0,47.77,1.0090000000000001,1.0,7.4,3.8,2,0.652
6,C LM,NEWBY,3039.5,49.96,1.008,0.3,7.45,3.9,2,0.64
6,C LM,NEWBY,3040.0,51.09,1.008,1.3,6.65,4.0,2,0.629
6,C LM,NEWBY,3040.5,50.21,1.0070000000000001,1.6,5.7,4.1,2,0.618
6,C LM,NEWBY,3041.0,50.4,1.003,2.0,5.5,4.1,2,0.607
6,C LM,NEWBY,3041.5,50.99,0.9940000000000001,3.1,5.75,4.2,2,0.596
6,C LM,NEWBY,3042.0,49.18,0.973,3.4,6.6,4.2,2,0.584
6,C LM,NEWBY,3042.5,48.64,0.94,4.1,6.85,4.1,2,0.573
6,C LM,NEWBY,3043.0,47.11,0.909,3.9,7.25,4.0,2,0.562
6,C LM,NEWBY,3043.5,48.61,0.889,2.9,7.85,3.9,2,0.551
4,C LM,NEWBY,3044.0,55.32,0.888,3.0,8.3,3.9,2,0.539
4,C LM,NEWBY,3044.5,60.5,0.907,4.2,9.0,3.9,2,0.528
6,C LM,NEWBY,3045.0,69.16,0.9390000000000001,6.3,9.45,4.0,2,0.517
6,C LM,NEWBY,3045.5,77.53,0.9790000000000001,6.6,8.0,4.2,2,0.506
6,C LM,NEWBY,3046.0,76.88,1.022,4.3,6.15,4.4,2,0.494
9,C LM,NEWBY,3046.5,70.4,1.064,2.4,4.0,4.4,2,0.483
9,C LM,NEWBY,3047.0,63.2,1.101,1.4,2.4,4.3,2,0.47200000000000003
9,C LM,NEWBY,3047.5,53.89,1.1179999999999999,-0.4,2.3,4.2,2,0.461
9,C LM,NEWBY,3048.0,56.2,1.107,-1.2,2.7,4.2,2,0.449
6,C LM,NEWBY,3048.5,78.23,1.074,-0.4,3.1,4.1,2,0.43799999999999994
6,C LM,NEWBY,3049.0,112.92,1.022,-0.8,5.1,4.1,2,0.42700000000000005
6,C LM,NEWBY,3049.5,144.15,0.963,0.4,7.7,4.1,2,0.41600000000000004
4,C LM,NEWBY,3050.0,157.21,0.899,4.1,9.95,4.4,2,0.40399999999999997
5,C LM,NEWBY,3050.5,152.6,0.8390000000000001,5.6,11.4,4.2,2,0.39299999999999996
4,C LM,NEWBY,3051.0,140.93,0.792,6.1,12.25,4.1,2,0.382
4,C LM,NEWBY,3051.5,122.45,0.7609999999999999,6.6,13.3,4.0,2,0.371
4,C LM,NEWBY,3052.0,110.67,0.748,7.5,15.15,3.9,2,0.36
4,C LM,NEWBY,3052.5,108.85,0.754,7.3,15.85,3.6,2,0.348
4,C LM,NEWBY,3053.0,105.74,0.775,8.5,16.05,3.6,2,0.337
4,C LM,NEWBY,3053.5,100.04,0.8029999999999999,9.5,16.85,3.7,2,0.326
4,C LM,NEWBY,3054.0,92.64,0.828,9.5,16.05,3.9,2,0.315
6,C LM,NEWBY,3054.5,80.47,0.841,6.8,12.5,4.0,2,0.303
6,C LM,NEWBY,3055.0,66.94,0.838,4.0,8.0,4.2,2,0.292
6,C LM,NEWBY,3055.5,54.06,0.823,1.9,5.45,4.3,2,0.281
6,C LM,NEWBY,3056.0,47.87,0.797,0.7,4.85,4.4,2,0.27
6,C LM,NEWBY,3056.5,49.34,0.763,2.3,4.85,4.1,2,0.258
8,C LM,NEWBY,3057.0,59.88,0.721,3.2,7.2,3.9,2,0.247
